blockNumber;time;netHashPerSecond
537408;1473933255.00;821555000000
537552;1473955241.00;926756000000
537696;1473978447.00;824194000000
537840;1474000769.00;924464000000
537984;1474024220.00;836754000000
538128;1474046548.00;801490000000
538272;1474068385.00;946177000000
538416;1474092393.00;857821000000
538560;1474114471.00;848404000000
538704;1474136991.00;796214000000
538848;1474159184.00;881046000000
538992;1474181788.00;947190000000
539136;1474205102.00;883098000000
539280;1474227367.00;771168000000
539424;1474250315.00;862196000000
539568;1474272336.00;920775000000
539712;1474295706.00;842058000000
539856;1474318146.00;996650000000
540000;1474340382.00;937084000000
540144;1474363895.00;909409000000
540288;1474386007.00;840390000000
540432;1474409302.00;890329000000
540576;1474431968.00;848748000000
540720;1474454207.00;767986000000
540864;1474476667.00;885110000000
541008;1474499374.00;831079000000
541152;1474522138.00;948427000000
541296;1474545269.00;987584000000
541440;1474567599.00;986815000000
541584;1474589785.00;997541000000
541728;1474612845.00;1060860000000
541872;1474636345.00;915803000000
542016;1474658687.00;1052020000000
542160;1474681535.00;1003740000000
542304;1474704327.00;971497000000
542448;1474726772.00;1023200000000
542592;1474749292.00;980031000000
542736;1474772215.00;929188000000
542880;1474795132.00;946230000000
543024;1474817106.00;965795000000
543168;1474840807.00;881699000000
543312;1474863007.00;1119390000000
543456;1474886033.00;917302000000
543600;1474908342.00;853478000000
543744;1474930848.00;1007780000000
543888;1474953571.00;940955000000
544032;1474976533.00;1112880000000
544176;1474999117.00;852048000000
544320;1475021273.00;1028460000000
544464;1475044176.00;1172220000000
544608;1475067800.00;1058690000000
544752;1475089744.00;1090320000000
544896;1475112371.00;947705000000
545040;1475136295.00;939900000000
545184;1475158566.00;1039720000000
545328;1475181373.00;934789000000
545472;1475203544.00;958125000000
545616;1475225089.00;1055520000000
545760;1475249589.00;873075000000
545904;1475272023.00;941736000000
546048;1475294983.00;1046570000000
546192;1475317318.00;1098690000000
546336;1475339950.00;1077930000000
546480;1475362616.00;1060090000000
546624;1475384917.00;1002680000000
546768;1475407710.00;997119000000
546912;1475430790.00;1045880000000
547056;1475453353.00;999485000000
547200;1475476283.00;1009330000000
547344;1475498800.00;1098780000000
547488;1475521425.00;1029310000000
547632;1475544175.00;1064440000000
547776;1475567557.00;796933000000
547920;1475589320.00;966403000000
548064;1475611279.00;1107850000000
548208;1475635241.00;1065130000000
548352;1475657688.00;839376000000
548496;1475679612.00;1008540000000
548640;1475702432.00;970830000000
548784;1475724697.00;908146000000
548928;1475747575.00;1157500000000
549072;1475770532.00;1121980000000
549216;1475794332.00;1183900000000
549360;1475816503.00;1170340000000
549504;1475839012.00;1014790000000
549648;1475861199.00;1134110000000
549792;1475885480.00;1112200000000
549936;1475906938.00;1078050000000
550080;1475929106.00;1175880000000
550224;1475952849.00;1106960000000
550368;1475975219.00;1073930000000
550512;1475997491.00;1031530000000
550656;1476020996.00;1018720000000
550800;1476043193.00;1115030000000
550944;1476065831.00;1098560000000
551088;1476088967.00;1071980000000
551232;1476111717.00;1035080000000
551376;1476134256.00;956393000000
551520;1476155784.00;1300860000000
551664;1476180243.00;1143000000000
551808;1476202342.00;1067090000000
551952;1476224676.00;899753000000
552096;1476248138.00;994586000000
552240;1476270434.00;910493000000
552384;1476292272.00;1098230000000
552528;1476315865.00;982919000000
552672;1476338561.00;1043240000000
552816;1476360800.00;878022000000
552960;1476384061.00;1091160000000
553104;1476406198.00;1171080000000
553248;1476428692.00;988670000000
553392;1476450818.00;1130180000000
553536;1476474313.00;1085890000000
553680;1476496729.00;1047530000000
553824;1476520711.00;986390000000
553968;1476543169.00;956270000000
554112;1476565436.00;1032700000000
554256;1476588205.00;814995000000
554400;1476610346.00;1067310000000
554544;1476633757.00;988670000000
554688;1476656062.00;1019110000000
554832;1476679389.00;1101260000000
554976;1476701265.00;1061230000000
555120;1476724598.00;1036220000000
555264;1476746825.00;1382060000000
555408;1476770522.00;1029770000000
555552;1476792151.00;982047000000
555696;1476815412.00;1038640000000
555840;1476837894.00;1052660000000
555984;1476860136.00;1115490000000
556128;1476884170.00;983739000000
556272;1476905669.00;1000720000000
556416;1476928376.00;1122500000000
556560;1476951630.00;1253000000000
556704;1476974870.00;913133000000
556848;1476996714.00;1100840000000
556992;1477019587.00;987086000000
557136;1477042637.00;958452000000
557280;1477063960.00;1131820000000
557424;1477087771.00;1258710000000
557568;1477109746.00;1109550000000
557712;1477134089.00;856008000000
557856;1477156218.00;1009720000000
558000;1477178589.00;1079560000000
558144;1477200782.00;1032770000000
558288;1477223410.00;1214320000000
558432;1477246752.00;976008000000
558576;1477269088.00;1133390000000
558720;1477292022.00;978900000000
558864;1477314863.00;997142000000
559008;1477337320.00;950710000000
559152;1477360037.00;860870000000
559296;1477382480.00;1197650000000
559440;1477405516.00;971923000000
559584;1477427887.00;897445000000
559728;1477451069.00;1041350000000
559872;1477473323.00;1072740000000
560016;1477496411.00;1018570000000
560160;1477518786.00;794323000000
560304;1477541419.00;1019700000000
560448;1477564409.00;1037190000000
560592;1477586578.00;1040770000000
560736;1477609722.00;909602000000
560880;1477632285.00;1153270000000
561024;1477654463.00;874441000000
561168;1477677699.00;1046910000000
561312;1477700579.00;973913000000
561456;1477722478.00;881370000000
561600;1477745120.00;1020520000000
561744;1477768969.00;936966000000
561888;1477790770.00;1126050000000
562032;1477813673.00;1191110000000
562176;1477835695.00;1161930000000
562320;1477859093.00;1102420000000
562464;1477882176.00;1090590000000
562608;1477904702.00;1088090000000
562752;1477927115.00;927081000000
562896;1477949544.00;1105270000000
563040;1477972041.00;1034360000000
563184;1477994905.00;1020420000000
563328;1478017982.00;1053340000000
563472;1478040590.00;966540000000
563616;1478063355.00;921261000000
563760;1478085642.00;1032470000000
563904;1478108481.00;1004730000000
564048;1478131146.00;999606000000
564192;1478154026.00;878647000000
564336;1478176438.00;984529000000
564480;1478198147.00;1068210000000
564624;1478222187.00;1030450000000
564768;1478244795.00;939159000000
564912;1478266884.00;1073970000000
565056;1478290469.00;901328000000
565200;1478312673.00;924308000000
565344;1478334847.00;1064330000000
565488;1478357188.00;1364100000000
565632;1478381060.00;946524000000
565776;1478403846.00;1149500000000
565920;1478426282.00;1035020000000
566064;1478448483.00;1104160000000
566208;1478471500.00;1031860000000
566352;1478493834.00;1074920000000
566496;1478516567.00;1132590000000
566640;1478538783.00;1157570000000
566784;1478561548.00;1049760000000
566928;1478584546.00;1081670000000
567072;1478607953.00;1084390000000
567216;1478629730.00;1003240000000
567360;1478653283.00;1051090000000
567504;1478675105.00;1106550000000
567648;1478697744.00;1106510000000
567792;1478720283.00;1133910000000
567936;1478743790.00;1016330000000
568080;1478765297.00;1134490000000
568224;1478788011.00;1207660000000
568368;1478810997.00;1104610000000
568512;1478833295.00;1139120000000
568656;1478857418.00;966760000000
568800;1478879389.00;1175110000000
568944;1478902494.00;1173210000000
569088;1478924580.00;1176910000000
569232;1478946166.00;1519300000000
569376;1478969284.00;1210560000000
569520;1478992969.00;1231680000000
569664;1479014684.00;1198730000000
569808;1479037136.00;1247620000000
569952;1479060625.00;1138490000000
570096;1479083047.00;1351930000000
570240;1479105408.00;1393620000000
570384;1479128066.00;1306200000000
570528;1479151481.00;1259360000000
570672;1479173318.00;1219440000000
570816;1479197099.00;1288430000000
570960;1479219348.00;1364360000000
571104;1479242277.00;1167170000000
571248;1479264173.00;1365590000000
571392;1479287227.00;1231980000000
571536;1479310098.00;1184470000000
571680;1479332504.00;1242450000000
571824;1479355715.00;1147520000000
571968;1479378235.00;1200650000000
572112;1479400777.00;1108230000000
572256;1479423702.00;1249380000000
572400;1479445478.00;1299520000000
572544;1479468787.00;1135730000000
572688;1479492259.00;1016650000000
572832;1479514902.00;1215820000000
572976;1479536971.00;1206750000000
573120;1479559567.00;1194510000000
573264;1479581741.00;1251990000000
573408;1479604889.00;1143530000000
573552;1479627896.00;1158340000000
573696;1479650250.00;1133270000000
573840;1479672771.00;1290420000000
573984;1479695857.00;1110680000000
574128;1479718270.00;1185710000000
574272;1479740662.00;1160980000000
574416;1479763178.00;1273160000000
574560;1479785863.00;1329500000000
574704;1479809452.00;1243580000000
574848;1479831180.00;1370980000000
574992;1479853922.00;1371880000000
575136;1479877147.00;1433700000000
575280;1479899443.00;1453060000000
575424;1479922480.00;1182330000000
575568;1479944770.00;1432190000000
575712;1479967686.00;1440390000000
575856;1479990260.00;1505410000000
576000;1480012881.00;1401210000000
576144;1480035549.00;1576240000000
576288;1480058069.00;1476860000000
576432;1480080200.00;1360760000000
576576;1480103990.00;1520360000000
576720;1480126355.00;1505100000000
576864;1480148556.00;1538830000000
577008;1480172448.00;1630820000000
577152;1480194691.00;1507710000000
577296;1480216785.00;1485150000000
577440;1480239958.00;1450720000000
577584;1480261721.00;1746760000000
577728;1480285024.00;1509320000000
577872;1480308433.00;1502540000000
578016;1480331150.00;1553010000000
578160;1480353402.00;1466460000000
578304;1480375706.00;1322040000000
578448;1480398305.00;1517450000000
578592;1480421922.00;1416840000000
578736;1480443183.00;1530370000000
578880;1480466755.00;1572530000000
579024;1480489462.00;1602810000000
579168;1480511313.00;1442350000000
579312;1480535227.00;1302060000000
579456;1480556787.00;1594280000000
579600;1480579789.00;1489480000000
579744;1480602952.00;1624130000000
579888;1480624331.00;1610420000000
580032;1480648723.00;1437390000000
580176;1480671047.00;1571430000000
580320;1480693540.00;1603620000000
580464;1480716993.00;1487930000000
580608;1480739897.00;1453420000000
580752;1480761815.00;1369450000000
580896;1480784658.00;1379440000000
581040;1480806714.00;1529520000000
581184;1480830403.00;1489970000000
581328;1480851999.00;1731230000000
581472;1480874773.00;1611880000000
581616;1480898152.00;1572010000000
581760;1480920081.00;1495800000000
581904;1480943132.00;1423650000000
582048;1480966054.00;1595930000000
582192;1480988601.00;1782200000000
582336;1481011063.00;1747550000000
582480;1481034166.00;1496840000000
582624;1481055923.00;1690860000000
582768;1481078199.00;1677050000000
582912;1481101139.00;1864140000000
583056;1481124486.00;1646810000000
583200;1481147126.00;1530550000000
583344;1481169390.00;1625350000000
583488;1481192003.00;1494350000000
583632;1481215158.00;1684030000000
583776;1481238225.00;1756620000000
583920;1481260710.00;1652970000000
584064;1481283051.00;1696920000000
584208;1481305581.00;1695790000000
584352;1481328307.00;1584060000000
584496;1481351744.00;1537960000000
584640;1481373979.00;1378760000000
584784;1481396571.00;1527690000000
584928;1481418993.00;1376390000000
585072;1481441583.00;1704820000000
585216;1481464817.00;1571350000000
585360;1481486881.00;1520970000000
585504;1481510291.00;1793830000000
585648;1481532217.00;1846420000000
585792;1481554460.00;1664550000000
585936;1481577532.00;1884050000000
586080;1481600535.00;1683830000000
586224;1481623402.00;1653400000000
586368;1481645861.00;1749030000000
586512;1481668518.00;1561480000000
586656;1481691282.00;1536120000000
586800;1481713683.00;1793590000000
586944;1481736659.00;1546480000000
587088;1481759227.00;1509510000000
587232;1481781981.00;1910120000000
587376;1481804594.00;1970150000000
587520;1481828303.00;1713830000000
587664;1481849442.00;1683300000000
587808;1481873143.00;1722820000000
587952;1481895725.00;1833000000000
588096;1481918085.00;1688900000000
588240;1481941267.00;1639520000000
588384;1481964888.00;1812060000000
588528;1481986052.00;1636030000000
588672;1482009454.00;1822880000000
588816;1482031706.00;1646970000000
588960;1482055015.00;1806450000000
589104;1482077899.00;1710980000000
589248;1482099729.00;1752360000000
589392;1482122449.00;1513840000000
589536;1482145398.00;1778300000000
589680;1482168259.00;1455680000000
589824;1482190522.00;1714940000000
589968;1482214059.00;1646960000000
590112;1482236351.00;1618780000000
590256;1482258351.00;1739780000000
590400;1482281454.00;1743190000000
590544;1482304718.00;1747310000000
590688;1482327056.00;1620500000000
590832;1482349196.00;1805590000000
590976;1482372716.00;1547320000000
591120;1482395256.00;1577610000000
591264;1482418152.00;1745680000000
591408;1482439977.00;1647360000000
591552;1482463225.00;1648110000000
591696;1482485544.00;1883120000000
591840;1482508555.00;1678090000000
591984;1482531432.00;1557630000000
592128;1482554369.00;1563660000000
592272;1482576743.00;1693910000000
592416;1482599777.00;1764530000000
592560;1482622401.00;1695540000000
592704;1482645306.00;1549660000000
592848;1482667446.00;1691240000000
592992;1482689942.00;1863280000000
593136;1482713069.00;1840100000000
593280;1482736056.00;1635330000000
593424;1482758074.00;1845010000000
593568;1482780899.00;1740250000000
593712;1482803993.00;1655980000000
593856;1482825733.00;1814470000000
594000;1482849418.00;1857050000000
594144;1482872387.00;1778110000000
594288;1482894402.00;1697430000000
594432;1482917697.00;1922850000000
594576;1482939899.00;1784170000000
594720;1482962277.00;1727230000000
594864;1482985324.00;1592530000000
595008;1483007923.00;1475790000000
595152;1483031337.00;1622480000000
595296;1483053894.00;1622170000000
595440;1483075988.00;1652660000000
595584;1483099097.00;1513550000000
595728;1483120871.00;1724920000000
595872;1483144880.00;1511870000000
596016;1483167142.00;1532320000000
596160;1483190068.00;1816320000000
596304;1483212389.00;1608380000000
596448;1483235357.00;1774770000000
596592;1483258487.00;1698200000000
596736;1483279837.00;1941620000000
596880;1483302775.00;1680570000000
597024;1483325378.00;2116000000000
597168;1483349235.00;2006420000000
597312;1483371745.00;1828140000000
597456;1483394896.00;1630490000000
597600;1483416197.00;1772080000000
597744;1483440202.00;1904260000000
597888;1483462381.00;1782580000000
598032;1483484567.00;1675500000000
598176;1483507728.00;1736140000000
598320;1483531267.00;865710000000
598464;1483554054.00;1436970000000
598608;1483575512.00;1735610000000
598752;1483599149.00;1507120000000
598896;1483621723.00;1561780000000
599040;1483644414.00;1647270000000
599184;1483666822.00;1713700000000
599328;1483689778.00;1686480000000
599472;1483713290.00;1568600000000
599616;1483734403.00;2032670000000
599760;1483757524.00;1776790000000
599904;1483781208.00;1952420000000
600048;1483803729.00;1898980000000
600192;1483825263.00;2166660000000
600336;1483848724.00;2254360000000
600480;1483871241.00;2058480000000
600624;1483894274.00;1977420000000
600768;1483916647.00;2025170000000
600912;1483939504.00;2131060000000
601056;1483962332.00;1990770000000
601200;1483984604.00;2042710000000
601344;1484006768.00;2173790000000
601488;1484029422.00;2148260000000
601632;1484053352.00;1819730000000
601776;1484075022.00;2285220000000
601920;1484098257.00;2028470000000
602064;1484120420.00;2108380000000
602208;1484143180.00;2144520000000
602352;1484166272.00;2212230000000
602496;1484188572.00;2020890000000
602640;1484210959.00;2006370000000
602784;1484233962.00;1960270000000
602928;1484256217.00;2336370000000
603072;1484279959.00;1956170000000
603216;1484302501.00;2146390000000
603360;1484325085.00;2172310000000
603504;1484347086.00;2183760000000
603648;1484370256.00;2142410000000
603792;1484392611.00;2321820000000
603936;1484415920.00;2001500000000
604080;1484438043.00;2012440000000
604224;1484461024.00;1848880000000
604368;1484483687.00;2012510000000
604512;1484506513.00;1979880000000
604656;1484529717.00;2198250000000
604800;1484551185.00;2414450000000
604944;1484574160.00;1855220000000
605088;1484597609.00;2022890000000
605232;1484619846.00;2290210000000
605376;1484642716.00;2211120000000
605520;1484666260.00;2225380000000
605664;1484687697.00;2201980000000
605808;1484711315.00;1975830000000
605952;1484733832.00;2056910000000
606096;1484755688.00;2468450000000
606240;1484779272.00;1901740000000
606384;1484801809.00;2090970000000
606528;1484824795.00;2109300000000
606672;1484846700.00;2123840000000
606816;1484869520.00;2270920000000
606960;1484892591.00;2188280000000
607104;1484914909.00;2356470000000
607248;1484938125.00;2348480000000
607392;1484960320.00;2063040000000
607536;1484983401.00;2237480000000
607680;1485006427.00;2032320000000
607824;1485028446.00;2103440000000
607968;1485050208.00;2485990000000
608112;1485074372.00;2313520000000
608256;1485096654.00;2334440000000
608400;1485119434.00;2412090000000
608544;1485142051.00;1948770000000
608688;1485163927.00;2207830000000
608832;1485186940.00;2481290000000
608976;1485209173.00;2465510000000
609120;1485232629.00;2611770000000
609264;1485254924.00;2756290000000
609408;1485277948.00;2678860000000
609552;1485300049.00;2673660000000
609696;1485323209.00;1997290000000
609840;1485346176.00;2093920000000
609984;1485369224.00;2240210000000
610128;1485392344.00;2298350000000
610272;1485414158.00;2587540000000
610416;1485437402.00;2342720000000
610560;1485459436.00;2125780000000
610704;1485482650.00;2359700000000
610848;1485505153.00;2274400000000
610992;1485527125.00;2560410000000
611136;1485549600.00;2585120000000
611280;1485572114.00;2332930000000
611424;1485596098.00;2404950000000
611568;1485618127.00;2425140000000
611712;1485641376.00;2200850000000
611856;1485663527.00;2413810000000
612000;1485685800.00;2259500000000
612144;1485709300.00;2124250000000
612288;1485731795.00;2292520000000
612432;1485754785.00;2159610000000
612576;1485777437.00;2117820000000
612720;1485799578.00;2111760000000
612864;1485822272.00;1948630000000
613008;1485844928.00;2025460000000
613152;1485866987.00;2336290000000
613296;1485890218.00;2399970000000
613440;1485914091.00;1920030000000
613584;1485936116.00;2058450000000
613728;1485958599.00;2198990000000
613872;1485981344.00;2238380000000
614016;1486004877.00;2100390000000
614160;1486027147.00;2061340000000
614304;1486049298.00;2018440000000
614448;1486072491.00;2427530000000
614592;1486095472.00;2049810000000
614736;1486117805.00;2255310000000
614880;1486141623.00;1449370000000
615024;1486164049.00;1515690000000
615168;1486186333.00;1662260000000
615312;1486209456.00;2339340000000
615456;1486231174.00;2302320000000
615600;1486253441.00;2628910000000
615744;1486277016.00;2025650000000
615888;1486300341.00;2062570000000
616032;1486322153.00;1883000000000
616176;1486344977.00;2209970000000
616320;1486367812.00;2355570000000
616464;1486390770.00;2487430000000
616608;1486413290.00;2219640000000
616752;1486435762.00;2206550000000
616896;1486458095.00;2098190000000
617040;1486480145.00;2155830000000
617184;1486504006.00;2032020000000
617328;1486526014.00;2248980000000
617472;1486549179.00;2037880000000
617616;1486572060.00;1861660000000
617760;1486594645.00;1791130000000
617904;1486618387.00;1839880000000
618048;1486639555.00;2213480000000
618192;1486662767.00;2048440000000
618336;1486685510.00;2045950000000
618480;1486708719.00;2102870000000
618624;1486731039.00;1984450000000
618768;1486753596.00;2240670000000
618912;1486776810.00;2245710000000
619056;1486798905.00;2255900000000
619200;1486821961.00;2592370000000
619344;1486844782.00;2004560000000
619488;1486866451.00;2286290000000
619632;1486891080.00;2559590000000
619776;1486912974.00;2489930000000
619920;1486935341.00;2370660000000
620064;1486958695.00;2040970000000
620208;1486981595.00;2295790000000
620352;1487003442.00;2020090000000
620496;1487026588.00;2554740000000
620640;1487049031.00;2123350000000
620784;1487072483.00;2659820000000
620928;1487094073.00;2148460000000
621072;1487116942.00;2288150000000
621216;1487140181.00;2241500000000
621360;1487162388.00;2380280000000
621504;1487184508.00;2819130000000
621648;1487207980.00;2527490000000
621792;1487230205.00;2321920000000
621936;1487252453.00;2518800000000
622080;1487275249.00;2217620000000
622224;1487298579.00;2748340000000
622368;1487321493.00;2278630000000
622512;1487343896.00;2133800000000
622656;1487366628.00;2136600000000
622800;1487389603.00;2533310000000
622944;1487412030.00;2194110000000
623088;1487436053.00;2074180000000
623232;1487457093.00;2338710000000
623376;1487479242.00;2537700000000
623520;1487502756.00;2509540000000
623664;1487526087.00;1931800000000
623808;1487548434.00;2320200000000
623952;1487571272.00;2312640000000
624096;1487593873.00;2547830000000
624240;1487616710.00;2376840000000
624384;1487639169.00;2418600000000
624528;1487661594.00;2604830000000
624672;1487684094.00;2186160000000
624816;1487706861.00;2036380000000
624960;1487729709.00;2041510000000
625104;1487752083.00;2250130000000
625248;1487774860.00;2521130000000
625392;1487797616.00;2455240000000
625536;1487821321.00;2379350000000
625680;1487842280.00;2200600000000
625824;1487865506.00;2342460000000
625968;1487888712.00;2241720000000
626112;1487910702.00;2638840000000
626256;1487933550.00;2108750000000
626400;1487957169.00;2255550000000
626544;1487978684.00;2174800000000
626688;1488001480.00;2407790000000
626832;1488024095.00;2147840000000
626976;1488047164.00;2284650000000
627120;1488069805.00;2200330000000
627264;1488092403.00;2296750000000
627408;1488115139.00;2573140000000
627552;1488137468.00;2005760000000
627696;1488161102.00;2461120000000
627840;1488183472.00;2334430000000
627984;1488206200.00;2429900000000
628128;1488228152.00;2699010000000
628272;1488251481.00;2028710000000
628416;1488273637.00;2507820000000
628560;1488296627.00;2521890000000
628704;1488320108.00;1982750000000
628848;1488342190.00;2322860000000
628992;1488364504.00;2633060000000
629136;1488387085.00;2707040000000
629280;1488410057.00;2374250000000
629424;1488432879.00;2331920000000
629568;1488455974.00;2646230000000
629712;1488477939.00;3001540000000
629856;1488500380.00;2841220000000
630000;1488523314.00;2615170000000
630144;1488546408.00;2618040000000
630288;1488568557.00;2683890000000
630432;1488592101.00;2771690000000
630576;1488614153.00;2656420000000
630720;1488637216.00;2574140000000
630864;1488660334.00;2036200000000
631008;1488682675.00;2395520000000
631152;1488704774.00;2823060000000
631296;1488727229.00;2967400000000
631440;1488750246.00;2605620000000
631584;1488772897.00;2346330000000
631728;1488794987.00;2863430000000
631872;1488818227.00;2834160000000
632016;1488840347.00;3154890000000
632160;1488864168.00;3106630000000
632304;1488886380.00;2711960000000
632448;1488908350.00;2895130000000
632592;1488931298.00;2906210000000
632736;1488954635.00;3078020000000
632880;1488977383.00;2586320000000
633024;1489000752.00;2553580000000
633168;1489022476.00;2727440000000
633312;1489045151.00;2938730000000
633456;1489068024.00;2931800000000
633600;1489090533.00;3311230000000
633744;1489112783.00;2909010000000
633888;1489135576.00;3073910000000
634032;1489158289.00;3211720000000
634176;1489180972.00;2655500000000
634320;1489204201.00;2716710000000
634464;1489226588.00;3536110000000
634608;1489248247.00;4057280000000
634752;1489271503.00;2989710000000
634896;1489293916.00;3327810000000
635040;1489317139.00;3321680000000
635184;1489339132.00;3563250000000
635328;1489362643.00;3247560000000
635472;1489385431.00;3003670000000
635616;1489406847.00;3096180000000
635760;1489429994.00;2806660000000
635904;1489452845.00;3042100000000
636048;1489475984.00;3110930000000
636192;1489497485.00;2833980000000
636336;1489521458.00;3055860000000
636480;1489543254.00;3378990000000
636624;1489567383.00;3303180000000
636768;1489588636.00;2999030000000
636912;1489611875.00;3111400000000
637056;1489634491.00;3482060000000
637200;1489656976.00;3362730000000
637344;1489679779.00;2934410000000
637488;1489703133.00;3283770000000
637632;1489725226.00;3591210000000
637776;1489748074.00;3212930000000
637920;1489771401.00;3090260000000
638064;1489793162.00;2946370000000
638208;1489816680.00;3234640000000
638352;1489838897.00;2905560000000
638496;1489861885.00;3697850000000
638640;1489884581.00;3140330000000
638784;1489907141.00;3130940000000
638928;1489930532.00;3436390000000
639072;1489952893.00;3020850000000
639216;1489975043.00;2937190000000
639360;1489998250.00;2751380000000
639504;1490020276.00;2693850000000
639648;1490042823.00;3146260000000
639792;1490066453.00;2909840000000
639936;1490088929.00;2763180000000
640080;1490111662.00;2723480000000
640224;1490134060.00;2617550000000
640368;1490156583.00;2848930000000
640512;1490179412.00;3010260000000
640656;1490202630.00;2786340000000
640800;1490224941.00;2782830000000
640944;1490247844.00;2952070000000
641088;1490270301.00;2669170000000
641232;1490292313.00;3175790000000
641376;1490315630.00;2933520000000
641520;1490337517.00;3088200000000
641664;1490360559.00;2772880000000
641808;1490383184.00;3131240000000
641952;1490405549.00;3180470000000
642096;1490430053.00;3041810000000
642240;1490451941.00;2695400000000
642384;1490474559.00;2608570000000
642528;1490496654.00;2796630000000
642672;1490519940.00;2822130000000
642816;1490542700.00;2747890000000
642960;1490565359.00;2615220000000
643104;1490588053.00;2723480000000
643248;1490609692.00;3087130000000
643392;1490633666.00;2692140000000
643536;1490655421.00;2685500000000
643680;1490678503.00;3162040000000
643824;1490702024.00;2427860000000
643968;1490723406.00;2962480000000
644112;1490746434.00;3021860000000
644256;1490770126.00;2709890000000
644400;1490791984.00;2643680000000
644544;1490813808.00;2906270000000
644688;1490838006.00;2724530000000
644832;1490859976.00;2853330000000
644976;1490883081.00;2453340000000
645120;1490906296.00;2570310000000
645264;1490928693.00;3140230000000
645408;1490951115.00;2806330000000
645552;1490973390.00;3029440000000
645696;1490996779.00;3657590000000
645840;1491018898.00;2905330000000
645984;1491041972.00;3201620000000
646128;1491063475.00;3313520000000
646272;1491085943.00;3004520000000
646416;1491109765.00;2630230000000
646560;1491132030.00;2558150000000
646704;1491154948.00;2826230000000
646848;1491177430.00;2737600000000
646992;1491199499.00;2581440000000
647136;1491222649.00;3106500000000
647280;1491245485.00;3326550000000
647424;1491269131.00;2527260000000
647568;1491291209.00;2786960000000
647712;1491313902.00;2676560000000
647856;1491336297.00;3001630000000
648000;1491360519.00;3105950000000
648144;1491381399.00;3260090000000
648288;1491403737.00;3143710000000
648432;1491426838.00;3010920000000
648576;1491449675.00;3035000000000
648720;1491472813.00;3063190000000
648864;1491495360.00;2734630000000
649008;1491517677.00;2764090000000
649152;1491540260.00;3177660000000
649296;1491563722.00;2780370000000
649440;1491586618.00;2604160000000
649584;1491608878.00;3117170000000
649728;1491631342.00;2866430000000
649872;1491654021.00;2934580000000
650016;1491676113.00;2941850000000
650160;1491699187.00;2833040000000
650304;1491721287.00;3392790000000
650448;1491744294.00;2877960000000
650592;1491766671.00;3076490000000
650736;1491789971.00;2932240000000
650880;1491812936.00;3019700000000
651024;1491835028.00;3247470000000
651168;1491857703.00;3123890000000
651312;1491880407.00;2945390000000
651456;1491903443.00;2884870000000
651600;1491925947.00;2815050000000
651744;1491949084.00;2824540000000
651888;1491971522.00;2575400000000
652032;1491993506.00;2814070000000
652176;1492017156.00;2970040000000
652320;1492039616.00;2822610000000
652464;1492062020.00;3105410000000
652608;1492085166.00;2718790000000
652752;1492107549.00;2769480000000
652896;1492129991.00;3041910000000
653040;1492151810.00;3344270000000
653184;1492174700.00;3031360000000
653328;1492197400.00;3379440000000
653472;1492221790.00;2971530000000
653616;1492243903.00;2971060000000
653760;1492265794.00;3060270000000
653904;1492290059.00;3038640000000
654048;1492311593.00;3438100000000
654192;1492334705.00;3402040000000
654336;1492357314.00;3262810000000
654480;1492379298.00;3305070000000
654624;1492402938.00;3124720000000
654768;1492424964.00;3159140000000
654912;1492447715.00;3062590000000
655056;1492470047.00;2956030000000
655200;1492493499.00;3388860000000
655344;1492515844.00;3218760000000
655488;1492538137.00;3370070000000
655632;1492561580.00;2893380000000
655776;1492583890.00;3356470000000
655920;1492606396.00;3584520000000
656064;1492629025.00;2914020000000
656208;1492652021.00;3026860000000
656352;1492674736.00;2780710000000
656496;1492698162.00;3153630000000
656640;1492720090.00;3314910000000
656784;1492742598.00;3146880000000
656928;1492764699.00;3809730000000
657072;1492788626.00;2910170000000
657216;1492811399.00;3224680000000
657360;1492833575.00;3266730000000
657504;1492856038.00;3398410000000
657648;1492879718.00;3432190000000
657792;1492901797.00;3154170000000
657936;1492924278.00;3451100000000
658080;1492947723.00;3141900000000
658224;1492969692.00;3136210000000
658368;1492992623.00;3022030000000
658512;1493015337.00;3243880000000
658656;1493037994.00;3328910000000
658800;1493060499.00;3529840000000
658944;1493082558.00;3393840000000
659088;1493105539.00;2994080000000
659232;1493128107.00;3382090000000
659376;1493151336.00;3271640000000
659520;1493174267.00;3145210000000
659664;1493197614.00;3720430000000
659808;1493220228.00;2922750000000
659952;1493242370.00;3275160000000
660096;1493265898.00;3098810000000
660240;1493287887.00;3001880000000
660384;1493310640.00;2727700000000
660528;1493333216.00;3476740000000
660672;1493355844.00;3414010000000
660816;1493378593.00;3269430000000
660960;1493401601.00;3916040000000
661104;1493424010.00;3017760000000
661248;1493447030.00;3368450000000
661392;1493468656.00;3587650000000
661536;1493492804.00;3331120000000
661680;1493514894.00;3354800000000
661824;1493538067.00;3347980000000
661968;1493560192.00;3138700000000
662112;1493582006.00;3399940000000
662256;1493605299.00;3096170000000
662400;1493627986.00;2797100000000
662544;1493651120.00;3142160000000
662688;1493673937.00;3496330000000
662832;1493696530.00;3307010000000
662976;1493718630.00;3177740000000
663120;1493742562.00;3099580000000
663264;1493764276.00;3491970000000
663408;1493787712.00;3104260000000
663552;1493810802.00;3203490000000
663696;1493831936.00;3837020000000
663840;1493855037.00;3457010000000
